client_id,client_name,status,industry,assignee,due_date,start_date,date_created,date_updated,space,time_logged,Alternates,est_project_total,freight_gp,handled_by,labor_gp,potential_award_date,product_gp,project_total,RFI_due_date,RFP_due_date,revisions,sales_location,salesperson,Specsheets,Specifier,Vendor_partner_alts,Vendor_partner_base,sales_location_office
rfp00327,Vantage Dining Collective,IN_REVIEW,Retail / Hospitality,Sophia Carter,2025-05-21 19:51:00,2025-04-19 03:51:00,2025-04-18 08:51:00,2025-05-25 10:45:29,RFP Team,77,0,2618514.54,14,Creative,21,2025-07-09 04:51:00,7,2763248.36,2025-05-03 17:51:00,2025-05-21 19:51:00,4,ORLANDO,Emily Taylor,1,IA Interior Architects,,Teknion; Global,Orlando
rfp00328,Civic Services Headquarters,SUBMITTED,Government,Sophia Carter,2025-06-08 21:12:00,2025-05-16 08:12:00,2025-05-14 14:12:00,2025-05-19 04:02:54,Public Sector Bids,34,0,890642.75,20,Design,30,2025-07-31 11:12:00,10,916667.99,2025-05-26 20:12:00,2025-06-08 21:12:00,4,NEW YORK,Liam Parker,0,Savills,,Haworth; Teknion; Humanscale; HON,New York
rfp00329,Cedar Grove Library Commons,WON,Education,Noah Walker,2025-10-08 18:26:00,2025-09-07 00:26:00,2025-09-06 10:26:00,2025-11-14 16:22:46,Education Pursuits,58,1,1613431.93,16,RFP Team,24,2025-11-25 03:26:00,8,1550422.2,2025-09-16 16:26:00,2025-10-08 18:26:00,3,ORLANDO,Mason Reed,1,JLL,Darran; Martin Brattrud,Humanscale; Teknion; Bernhardt; Haworth,Orlando
rfp00330,Transit Authority Operations Hub,IN_REVIEW,Government,Lucas Martin,2025-05-07 17:57:00,2025-04-12 07:57:00,2025-04-10 17:57:00,2025-05-07 15:11:17,Public Sector Bids,22,1,178064.84,30,Creative,35,2025-05-28 04:57:00,20,181633.45,2025-04-16 16:57:00,2025-05-07 17:57:00,2,NEW YORK,Daniel Moore,1,Vocon,OFS; Keilhauer; Martin Brattrud,Teknion; National; Humanscale; Kimball,New York
rfp00331,Capital STEM Research Building,IN_REVIEW,Education,Noah Walker,2025-12-28 07:15:00,2025-11-18 17:15:00,2025-11-17 09:15:00,2026-01-01 12:05:38,Education Pursuits,15,0,80958.98,30,Sales,35,2026-01-12 21:15:00,20,84796.71,2025-12-02 05:15:00,2025-12-28 07:15:00,0,NEW YORK,Mason Reed,1,Vocon,,National; Kimball; Global; KI,New York
rfp00332,North County Administrative Complex,NO_BID,Government,Mia Cooper,2025-05-03 09:22:00,2025-04-10 17:22:00,2025-04-10 17:22:00,2025-05-05 11:51:50,Public Sector Bids,10,1,409563.31,30,RFP Team,35,2025-06-21 23:22:00,20,234170,2025-04-24 09:22:00,2025-05-03 09:22:00,3,HOLLYWOOD,Grace Turner,0,CallisonRTKL,Darran,Stylex; KI,Hollywood
rfp00333,Justice & Records Building,SUBMITTED,Government,William Wilson,2026-03-02 02:03:00,2026-02-02 13:03:00,2026-02-02 13:03:00,2026-02-24 21:47:15,Public Sector Bids,94,0,3422607.22,14,Sales,21,2026-04-12 11:03:00,7,3105970.28,2026-02-11 01:03:00,2026-03-02 02:03:00,6,ORLANDO,Ava Jenkins,0,Unispace,,Kimball; Teknion,Orlando
rfp00334,Apex Consulting HQ,SUBMITTED,Corporate Office,Lucas Martin,2025-02-28 13:46:00,2025-02-09 21:46:00,2025-02-08 14:46:00,2025-02-18 02:41:31,Strategic Accounts,18,0,283639.4,30,RFP Team,35,2025-04-22 22:46:00,20,284020.91,2025-02-18 13:46:00,2025-02-28 13:46:00,0,HOLLYWOOD,James Davis,1,Corgan,,KI; Haworth; Teknion; Humanscale,Hollywood
rfp00335,Pinnacle Advisory Tower,DRAFT,Corporate Office,Mia Cooper,2025-04-29 06:07:00,2025-04-04 16:07:00,2025-04-03 08:07:00,2025-04-17 20:01:31,Strategic Accounts,23,1,746019.21,20,RFP Team,30,2025-06-29 20:07:00,10,736650.19,2025-04-13 06:07:00,2025-04-29 06:07:00,5,ORLANDO,Logan Foster,0,Vocon,Arcadia,KI; Humanscale; Allsteel; Stylex,Orlando
rfp00336,North Ridge Student Center,SUBMITTED,Education,Noah Walker,2025-01-11 01:45:00,2024-12-13 07:45:00,2024-12-11 17:45:00,2024-12-14 11:27:01,Education Pursuits,25,1,196577.61,30,Creative,35,2025-03-13 12:45:00,20,190201.51,2024-12-19 23:45:00,2025-01-11 01:45:00,2,ORLANDO,Daniel Moore,1,Corgan,Via Seating; Keilhauer,Davis Furniture; Stylex; Humanscale; Haworth,Orlando
rfp00337,Grand Harbor Hotel,WON,Retail / Hospitality,Olivia Bennett,2025-04-23 06:25:00,2025-03-19 19:25:00,2025-03-19 17:25:00,2025-05-01 09:26:37,RFP Team,77,0,2229248.38,14,RFP Team,21,2025-07-05 20:25:00,7,2592910.33,2025-04-05 05:25:00,2025-04-23 06:25:00,5,ORLANDO,Emily Taylor,0,The Switzer Group,,Global; Teknion; KI,Orlando
rfp00338,Apex Consulting HQ,SUBMITTED,Corporate Office,James Davis,2025-08-25 16:30:00,2025-07-25 23:30:00,2025-07-25 15:30:00,2025-08-29 17:34:01,Strategic Accounts,20,0,347864.42,20,Sales,30,2025-10-06 01:30:00,10,306540.68,2025-08-09 15:30:00,2025-08-25 16:30:00,1,ORLANDO,Grace Turner,1,Savills,,Teknion; Stylex,Orlando
rfp00339,Lakeview Community College,SUBMITTED,Education,Lucas Martin,2025-04-23 03:48:00,2025-04-01 17:48:00,2025-03-31 10:48:00,2025-04-03 12:28:37,Education Pursuits,16,0,141366.64,30,Sales,35,2025-06-11 14:48:00,20,154846.07,2025-04-12 02:48:00,2025-04-23 03:48:00,3,NEW YORK,Grace Turner,1,CallisonRTKL,,Kimball; Humanscale,New York
rfp00340,Southbay Resort & Spa,WON,Retail / Hospitality,Ethan Brooks,2024-11-04 19:11:00,2024-10-05 05:11:00,2024-10-03 09:11:00,2024-11-12 21:01:45,RFP Team,32,1,482701.13,20,RFP Team,30,2025-01-05 09:11:00,10,502819.8,2024-10-21 19:11:00,2024-11-04 19:11:00,1,ORLANDO,Emily Moore,1,HOK,9to5 Seating,Global; Allsteel; Haworth,Orlando
rfp00341,Valley Pediatric Institute,SUBMITTED,Healthcare,James Davis,2026-01-16 14:19:00,2025-12-15 19:19:00,2025-12-15 08:19:00,2025-12-21 17:14:19,Healthcare Bids,97,0,3646812.79,14,Sales,21,2026-02-27 01:19:00,7,3768336.85,2025-12-24 11:19:00,2026-01-16 14:19:00,7,NEW YORK,Emily Moore,0,Unispace,,Kimball; KI; Global; Teknion,New York
rfp00342,Westfield High School District,LOST,Education,Mia Cooper,2025-08-05 08:20:00,2025-07-08 18:20:00,2025-07-07 10:20:00,2025-08-28 22:48:21,Education Pursuits,69,0,1903049.02,30,RFP Team,35,2025-09-16 22:20:00,20,91331,2025-07-18 06:20:00,2025-08-05 08:20:00,7,TAMPA,Emily Taylor,0,The Switzer Group,,Global; Haworth; Bernhardt; Stylex,Tampa
rfp00343,Justice & Records Building,DRAFT,Government,David Thompson,2025-02-07 17:00:00,2025-01-13 01:00:00,2025-01-12 14:00:00,2025-01-15 01:44:47,Public Sector Bids,20,1,543458.08,20,Marketing,30,2025-03-18 04:00:00,10,548635.77,2025-01-19 15:00:00,2025-02-07 17:00:00,3,HOLLYWOOD,Logan Foster,0,The Switzer Group,Andreu World; 9to5 Seating; Arcadia,Teknion; Humanscale; Global; HON,Hollywood
rfp00344,Northshore Surgical Center,LOST,Healthcare,Mia Cooper,2025-08-02 18:26:00,2025-07-12 00:26:00,2025-07-11 09:26:00,2025-08-23 20:17:30,Healthcare Bids,34,1,267672.18,30,RFP Team,35,2025-10-07 03:26:00,20,242498,2025-07-23 16:26:00,2025-08-02 18:26:00,2,NEW YORK,Emily Taylor,1,HOK,Beaufurn,KI; Bernhardt,New York
rfp00345,Beacon Charter Academy,WON,Education,Sophia Carter,2025-10-09 07:24:00,2025-09-12 19:24:00,2025-09-11 08:24:00,2025-10-28 18:19:18,Education Pursuits,35,1,525981.43,20,Marketing,30,2025-10-25 16:24:00,10,590777.78,2025-09-20 04:24:00,2025-10-09 07:24:00,3,ATLANTA,Daniel Moore,0,JLL,Versteel; Via Seating; Keilhauer,National; JSI; Teknion,Atlanta
rfp00346,Beacon Charter Academy,DRAFT,Education,Amelia Reed,2025-05-04 07:34:00,2025-04-16 19:34:00,2025-04-15 10:34:00,2025-04-24 21:24:57,Education Pursuits,28,1,1018973.86,20,Sales,30,2025-06-11 18:34:00,10,990741.64,2025-04-23 05:34:00,2025-05-04 07:34:00,3,TAMPA,Logan Foster,1,IA Interior Architects,Darran; Andreu World,JSI; Humanscale; KI,Tampa
rfp00347,Beacon Charter Academy,NO_BID,Education,Ethan Brooks,2025-10-07 09:47:00,2025-09-10 19:47:00,2025-09-09 12:47:00,2025-10-30 20:35:15,Education Pursuits,8,0,257227.54,30,RFP Team,35,2025-11-21 18:47:00,20,153454,2025-09-16 09:47:00,2025-10-07 09:47:00,1,ATLANTA,Liam Parker,1,CallisonRTKL,,Davis Furniture; National; HON; Stylex,Atlanta
rfp00348,Emerson University Innovation Hall,DRAFT,Education,Noah Walker,2025-11-02 11:27:00,2025-09-28 02:27:00,2025-09-26 11:27:00,2025-10-18 09:06:13,Education Pursuits,33,1,1187021.99,16,RFP Team,24,2026-01-05 20:27:00,8,1166248.39,2025-10-09 11:27:00,2025-11-02 11:27:00,2,ORLANDO,Liam Parker,1,HKS,Darran,Kimball; Haworth,Orlando
rfp00349,Beacon Charter Academy,SUBMITTED,Education,David Thompson,2025-09-17 12:45:00,2025-08-29 19:45:00,2025-08-29 15:45:00,2025-09-19 22:44:15,Education Pursuits,16,0,375730.81,20,RFP Team,30,2025-10-11 23:45:00,10,409658.71,2025-09-05 09:45:00,2025-09-17 12:45:00,1,HOLLYWOOD,Emily Moore,1,IA Interior Architects,,Stylex; Davis Furniture,Hollywood
rfp00350,Pinnacle Advisory Tower,NO_BID,Corporate Office,James Davis,2024-10-20 18:20:00,2024-09-11 08:20:00,2024-09-09 08:20:00,2025-01-05 05:07:52,Strategic Accounts,11,0,187734.66,20,Sales,30,2025-01-02 05:20:00,10,312567,2024-09-21 18:20:00,2024-10-20 18:20:00,2,TAMPA,James Davis,0,HOK,,Teknion; Humanscale,Tampa
rfp00351,Riverbend Clinic Network,SUBMITTED,Healthcare,Lucas Martin,2025-12-18 04:17:00,2025-11-23 09:17:00,2025-11-21 12:17:00,2025-12-14 08:27:24,Healthcare Bids,51,0,1536194.45,16,RFP Team,24,2026-01-25 18:17:00,8,1656065.05,2025-12-03 01:17:00,2025-12-18 04:17:00,4,ORLANDO,Liam Parker,0,Unispace,,HON; Stylex; Global; National,Orlando
rfp00352,Northbridge Financial Center,SUBMITTED,Corporate Office,William Wilson,2025-02-06 14:48:00,2025-01-08 04:48:00,2025-01-07 16:48:00,2025-01-12 10:16:27,Strategic Accounts,32,0,883745.63,20,Sales,30,2025-03-17 04:48:00,10,937843.14,2025-01-17 14:48:00,2025-02-06 14:48:00,2,TAMPA,Logan Foster,1,Corgan,,KI; National,Tampa
rfp00353,Summit Care Hospital,LOST,Healthcare,Mia Cooper,2025-12-22 16:17:00,2025-11-25 02:17:00,2025-11-24 14:17:00,2025-12-22 19:55:29,Healthcare Bids,24,1,275045.02,20,RFP Team,30,2026-01-24 06:17:00,10,493805,2025-12-07 14:17:00,2025-12-22 16:17:00,3,TAMPA,James Davis,1,Perkins&Will,SitOnIt; m.a.d.; Martin Brattrud,Haworth; KI; National; HON,Tampa
rfp00354,Capital STEM Research Building,DRAFT,Education,William Wilson,2025-01-03 16:00:00,2024-11-26 03:00:00,2024-11-25 17:00:00,2024-12-07 21:58:26,Education Pursuits,51,0,2222791.83,14,Creative,21,2025-02-03 01:00:00,7,2206440.26,2024-12-04 15:00:00,2025-01-03 16:00:00,4,ATLANTA,Grace Turner,0,Gensler,,JSI; Davis Furniture; Bernhardt; Allsteel,Atlanta
rfp00355,Summit Care Hospital,SUBMITTED,Healthcare,Olivia Bennett,2024-10-29 00:21:00,2024-10-07 08:21:00,2024-10-05 11:21:00,2024-10-25 02:27:02,Healthcare Bids,67,0,2565127.58,14,Sales,21,2024-11-16 11:21:00,7,2413672.33,2024-10-22 22:21:00,2024-10-29 00:21:00,5,HOLLYWOOD,Daniel Moore,0,Vocon,,HON; Stylex; Humanscale,Hollywood
rfp00356,Civic Services Headquarters,SUBMITTED,Government,James Davis,2026-03-28 18:15:00,2026-03-04 00:15:00,2026-03-03 15:15:00,2026-03-16 10:08:35,Public Sector Bids,24,0,410569.7,20,Marketing,30,2026-05-18 08:15:00,10,451278.89,2026-03-20 16:15:00,2026-03-28 18:15:00,1,ATLANTA,James Davis,1,Gensler,,Bernhardt; Allsteel,Atlanta
rfp00357,Starlight Oncology Center,IN_REVIEW,Healthcare,Ethan Brooks,2025-05-23 10:43:00,2025-04-13 20:43:00,2025-04-12 10:43:00,2025-04-23 13:14:52,Healthcare Bids,21,0,386735.56,20,Creative,30,2025-07-28 21:43:00,10,361712.76,2025-04-27 08:43:00,2025-05-23 10:43:00,2,TAMPA,Grace Turner,1,IA Interior Architects,,KI; Teknion; Kimball; Global,Tampa
rfp00358,State Revenue Annex,SUBMITTED,Government,Lucas Martin,2025-04-30 20:50:00,2025-04-09 10:50:00,2025-04-09 10:50:00,2025-04-30 18:11:23,Public Sector Bids,74,1,2275034.18,14,Marketing,21,2025-06-05 07:50:00,7,2284972.36,2025-04-24 19:50:00,2025-04-30 20:50:00,4,NEW YORK,Daniel Moore,1,HOK,Via Seating; Keilhauer,Humanscale; Stylex; HON; National,New York
rfp00359,Summit Care Hospital,SUBMITTED,Healthcare,Lucas Martin,2026-02-19 12:50:00,2026-01-09 21:50:00,2026-01-09 10:50:00,2026-01-14 09:13:11,Healthcare Bids,46,0,1461512.04,16,Sales,24,2026-03-21 21:50:00,8,1474268.67,2026-01-25 09:50:00,2026-02-19 12:50:00,3,ORLANDO,Emily Taylor,0,The Switzer Group,,Davis Furniture; KI,Orlando
rfp00360,Beacon Charter Academy,NO_BID,Education,James Davis,2025-02-28 16:27:00,2025-01-26 05:27:00,2025-01-25 08:27:00,2025-03-21 20:50:54,Education Pursuits,11,1,210884.87,30,Sales,35,2025-03-16 03:27:00,20,45378,2025-02-04 14:27:00,2025-02-28 16:27:00,1,ATLANTA,Grace Turner,1,NELSON,m.a.d.; Keilhauer; Via Seating,Global; Kimball; JSI,Atlanta
rfp00361,Grand Harbor Hotel,DRAFT,Retail / Hospitality,Sophia Carter,2025-10-11 20:08:00,2025-08-29 04:08:00,2025-08-27 13:08:00,2025-09-16 02:19:02,RFP Team,51,0,2262478.11,14,RFP Team,21,2025-11-30 10:08:00,7,2257823.01,2025-09-13 20:08:00,2025-10-11 20:08:00,4,ATLANTA,William Carter,0,HOK,,Kimball; Haworth; Bernhardt; HON,Atlanta
rfp00362,Skyline Boutique Hotel,LOST,Retail / Hospitality,David Thompson,2024-12-11 18:30:00,2024-11-26 04:30:00,2024-11-24 13:30:00,2024-12-21 20:01:17,RFP Team,32,1,851683.42,30,RFP Team,35,2025-02-11 08:30:00,20,92836,2024-11-30 16:30:00,2024-12-11 18:30:00,3,NEW YORK,Emily Taylor,1,TPG Architecture,Darran; Andreu World,Davis Furniture; Teknion; JSI; National,New York
rfp00363,Meridian Services Hub,NO_BID,Corporate Office,William Wilson,2025-02-22 20:11:00,2025-02-02 09:11:00,2025-02-01 09:11:00,2025-03-04 19:48:33,Strategic Accounts,20,0,1567159.09,30,Marketing,35,2025-03-16 05:11:00,20,120433,2025-02-08 19:11:00,2025-02-22 20:11:00,5,ATLANTA,Ava Jenkins,1,DLR Group,,Bernhardt; JSI; HON,Atlanta
rfp00364,Apex Consulting HQ,LOST,Corporate Office,Noah Walker,2025-09-03 23:14:00,2025-07-31 12:14:00,2025-07-30 14:14:00,2025-10-04 12:29:35,Strategic Accounts,43,0,1317903.76,20,Marketing,30,2025-10-01 08:14:00,10,315231,2025-08-09 22:14:00,2025-09-03 23:14:00,4,ATLANTA,Ava Jenkins,0,DLR Group,,KI; National; JSI; Allsteel,Atlanta
rfp00365,Paragon Logistics HQ,SUBMITTED,Corporate Office,Sophia Carter,2024-09-20 18:21:00,2024-09-02 00:21:00,2024-08-31 13:21:00,2024-09-16 07:52:06,Strategic Accounts,11,0,171326.33,30,RFP Team,35,2024-11-11 08:21:00,20,184213.45,2024-09-07 16:21:00,2024-09-20 18:21:00,1,TAMPA,Ava Jenkins,1,Unispace,,National; Allsteel,Tampa
rfp00366,Meridian Services Hub,LOST,Corporate Office,Sophia Carter,2024-08-26 17:25:00,2024-07-26 07:25:00,2024-07-24 17:25:00,2024-09-18 11:05:33,Strategic Accounts,53,0,1642639.54,30,Design,35,2024-10-25 07:25:00,20,187540,2024-07-30 17:25:00,2024-08-26 17:25:00,3,ORLANDO,Daniel Moore,1,JLL,,National; Teknion,Orlando
rfp00367,Metro Health Campus,WON,Healthcare,Olivia Bennett,2025-08-12 05:31:00,2025-07-19 10:31:00,2025-07-17 10:31:00,2025-08-29 01:45:33,Healthcare Bids,84,0,2538486.79,14,RFP Team,21,2025-08-26 14:31:00,7,2459840.27,2025-07-25 02:31:00,2025-08-12 05:31:00,5,NEW YORK,Liam Parker,1,IA Interior Architects,,KI; Davis Furniture,New York
rfp00368,Skyline Boutique Hotel,DRAFT,Retail / Hospitality,Olivia Bennett,2024-12-13 08:08:00,2024-11-13 18:08:00,2024-11-13 15:08:00,2024-11-24 06:38:19,RFP Team,20,1,519042.87,20,RFP Team,30,2025-01-17 17:08:00,10,522939.61,2024-11-20 06:08:00,2024-12-13 08:08:00,1,TAMPA,Liam Parker,1,Gensler,Versteel; SitOnIt; Via Seating,Humanscale; JSI; National; Kimball,Tampa
rfp00369,Grand Harbor Hotel,IN_REVIEW,Retail / Hospitality,Amelia Reed,2026-02-07 22:13:00,2026-01-23 07:13:00,2026-01-21 16:13:00,2026-02-01 23:14:49,RFP Team,27,0,815394.92,20,Design,30,2026-04-03 09:13:00,10,773273.57,2026-01-28 21:13:00,2026-02-07 22:13:00,3,ORLANDO,Liam Parker,1,TPG Architecture,,Global; Bernhardt; Humanscale; Stylex,Orlando
rfp00370,North County Administrative Complex,WON,Government,Mia Cooper,2024-11-29 07:56:00,2024-10-19 15:56:00,2024-10-19 08:56:00,2024-12-23 04:10:53,Public Sector Bids,33,0,650588.66,20,RFP Team,30,2025-01-18 16:56:00,10,682247.46,2024-11-05 05:56:00,2024-11-29 07:56:00,2,TAMPA,Emily Taylor,1,Perkins&Will,,Global; Davis Furniture; Haworth; Allsteel,Tampa
rfp00371,North Ridge Student Center,LOST,Education,Mia Cooper,2025-07-09 19:42:00,2025-06-05 03:42:00,2025-06-04 11:42:00,2025-07-10 11:03:13,Education Pursuits,67,1,1990267.97,30,Design,35,2025-09-13 09:42:00,20,155209,2025-06-16 19:42:00,2025-07-09 19:42:00,5,ORLANDO,James Davis,0,JLL,Versteel; Martin Brattrud; 9to5 Seating,JSI; Stylex,Orlando
rfp00372,Aurora Convention Center,SUBMITTED,Retail / Hospitality,Amelia Reed,2025-01-13 00:33:00,2024-12-07 12:33:00,2024-12-07 11:33:00,2024-12-27 01:05:06,RFP Team,26,0,740670.36,20,RFP Team,30,2025-03-29 14:33:00,10,722086.16,2024-12-14 22:33:00,2025-01-13 00:33:00,2,ATLANTA,Liam Parker,1,Savills,,Bernhardt; Humanscale,Atlanta
rfp00373,Grand Harbor Hotel,SUBMITTED,Retail / Hospitality,David Thompson,2025-02-01 02:05:00,2024-12-31 09:05:00,2024-12-30 09:05:00,2025-02-04 21:24:42,RFP Team,15,1,117580.59,30,Creative,35,2025-04-17 11:05:00,20,125969.84,2025-01-13 23:05:00,2025-02-01 02:05:00,0,HOLLYWOOD,Emily Moore,1,JLL,9to5 Seating,National; Allsteel; HON,Hollywood
rfp00374,North Ridge Student Center,WON,Education,Ethan Brooks,2025-05-03 07:47:00,2025-04-09 17:47:00,2025-04-09 15:47:00,2025-05-18 14:02:01,Education Pursuits,64,0,1794096.71,14,Creative,21,2025-07-02 16:47:00,7,2056572.55,2025-04-20 05:47:00,2025-05-03 07:47:00,4,TAMPA,Emily Moore,1,Unispace,,Haworth; Bernhardt; Humanscale,Tampa
rfp00375,Grand Harbor Hotel,WON,Retail / Hospitality,Olivia Bennett,2025-01-13 04:12:00,2024-12-09 14:12:00,2024-12-08 12:12:00,2025-01-31 09:21:15,RFP Team,99,1,2915832.1,14,Sales,21,2025-03-23 18:12:00,7,3323209.55,2024-12-25 02:12:00,2025-01-13 04:12:00,4,ATLANTA,Emily Taylor,1,HOK,Via Seating,KI; Global,Atlanta
rfp00376,North Ridge Student Center,DRAFT,Education,Lucas Martin,2025-09-17 23:28:00,2025-08-16 07:28:00,2025-08-14 16:28:00,2025-08-22 19:32:42,Education Pursuits,26,0,826459.19,20,Creative,30,2025-10-09 13:28:00,10,844859.56,2025-08-28 21:28:00,2025-09-17 23:28:00,3,TAMPA,William Carter,1,TPG Architecture,,JSI; Stylex,Tampa
rfp00377,Justice & Records Building,LOST,Government,Lucas Martin,2024-12-06 11:39:00,2024-11-02 01:39:00,2024-11-01 14:39:00,2024-12-29 02:31:47,Public Sector Bids,109,0,3860894.09,30,RFP Team,35,2025-01-05 22:39:00,20,286451,2024-11-12 11:39:00,2024-12-06 11:39:00,8,TAMPA,Grace Turner,1,The Switzer Group,,Global; Stylex; JSI; Teknion,Tampa
rfp00378,Beacon Charter Academy,LOST,Education,David Thompson,2026-02-21 19:37:00,2026-01-12 00:37:00,2026-01-11 11:37:00,2026-02-26 16:15:23,Education Pursuits,43,1,1368081.37,30,RFP Team,35,2026-03-11 09:37:00,20,64252,2026-01-28 16:37:00,2026-02-21 19:37:00,4,NEW YORK,Ava Jenkins,0,DLR Group,Martin Brattrud; Andreu World; Fabricate,National; Haworth,New York
rfp00379,Summit Care Hospital,NO_BID,Healthcare,Sophia Carter,2024-12-14 08:11:00,2024-11-25 19:11:00,2024-11-24 16:11:00,2024-12-16 04:21:00,Healthcare Bids,37,1,2790295.99,20,RFP Team,30,2025-01-04 19:11:00,10,351619,2024-12-02 05:11:00,2024-12-14 08:11:00,4,HOLLYWOOD,Emily Taylor,1,HKS,Darran,HON; Global,Hollywood
rfp00380,Crescent Rehabilitation Hospital,IN_REVIEW,Healthcare,James Davis,2024-09-01 20:41:00,2024-08-17 03:41:00,2024-08-15 09:41:00,2024-09-01 13:31:09,Healthcare Bids,128,0,4658469.56,14,RFP Team,21,2024-10-24 07:41:00,7,4438897.5,2024-08-26 17:41:00,2024-09-01 20:41:00,8,TAMPA,Emily Moore,0,HKS,,National; Stylex,Tampa
rfp00381,Lattice Energy Headquarters,LOST,Corporate Office,Ethan Brooks,2024-12-23 05:22:00,2024-11-25 12:22:00,2024-11-24 13:22:00,2025-02-07 17:12:50,Strategic Accounts,16,0,122019.65,30,RFP Team,35,2025-02-15 16:22:00,20,192199,2024-12-12 04:22:00,2024-12-23 05:22:00,1,HOLLYWOOD,Daniel Moore,1,Savills,,KI; Teknion,Hollywood
rfp00382,Northshore Surgical Center,DRAFT,Healthcare,Sophia Carter,2026-03-18 01:15:00,2026-02-13 13:15:00,2026-02-12 11:15:00,2026-02-13 12:08:47,Healthcare Bids,39,0,1302741.56,16,Design,24,2026-04-05 15:15:00,8,1290910.41,2026-02-24 22:15:00,2026-03-18 01:15:00,3,NEW YORK,James Davis,1,IA Interior Architects,,Teknion; Davis Furniture; Kimball,New York
rfp00383,Summit Care Hospital,IN_REVIEW,Healthcare,Mia Cooper,2025-07-03 10:27:00,2025-05-26 19:27:00,2025-05-25 11:27:00,2025-06-05 02:10:12,Healthcare Bids,92,0,3341840.19,14,Creative,21,2025-07-26 00:27:00,7,3052123.7,2025-06-09 09:27:00,2025-07-03 10:27:00,6,ORLANDO,Emily Taylor,0,Gensler,,Stylex; Davis Furniture; Haworth,Orlando
rfp00384,Lattice Energy Headquarters,IN_REVIEW,Corporate Office,James Davis,2025-09-29 02:57:00,2025-08-28 15:57:00,2025-08-28 13:57:00,2025-09-20 23:42:34,Strategic Accounts,25,1,249641.52,30,Marketing,35,2025-10-19 16:57:00,20,267887.34,2025-09-06 01:57:00,2025-09-29 02:57:00,2,TAMPA,Emily Moore,1,IA Interior Architects,Via Seating,National; Davis Furniture,Tampa
rfp00385,Crescent Rehabilitation Hospital,LOST,Healthcare,Lucas Martin,2024-07-22 14:49:00,2024-07-10 21:49:00,2024-07-09 14:49:00,2024-08-08 09:03:58,Healthcare Bids,74,0,2504052.97,20,Sales,30,2024-09-23 04:49:00,10,579563,2024-07-15 11:49:00,2024-07-22 14:49:00,5,TAMPA,Liam Parker,0,TPG Architecture,,Teknion; KI; Global; Kimball,Tampa
rfp00386,Northshore Surgical Center,IN_REVIEW,Healthcare,Sophia Carter,2026-01-15 14:19:00,2025-12-13 00:19:00,2025-12-12 13:19:00,2026-01-09 10:05:00,Healthcare Bids,19,1,297248.66,20,Marketing,30,2026-02-06 01:19:00,10,303854.19,2025-12-26 12:19:00,2026-01-15 14:19:00,2,NEW YORK,Mason Reed,1,Corgan,Andreu World,JSI; Kimball,New York
rfp00387,Cityline Retail Plaza,WON,Retail / Hospitality,David Thompson,2025-02-13 10:32:00,2025-01-13 22:32:00,2025-01-13 15:32:00,2025-03-12 15:33:03,RFP Team,21,0,374402.69,20,Design,30,2025-04-19 21:32:00,10,389574.18,2025-01-24 07:32:00,2025-02-13 10:32:00,0,NEW YORK,James Davis,1,The Switzer Group,,Bernhardt; Davis Furniture; Stylex; Kimball,New York
rfp00388,HarborPoint Insurance Plaza,DRAFT,Corporate Office,William Wilson,2025-09-01 00:01:00,2025-08-03 11:01:00,2025-08-02 14:01:00,2025-08-28 16:34:16,Strategic Accounts,29,0,1257339.76,16,Sales,24,2025-09-27 14:01:00,8,1256994.92,2025-08-15 23:01:00,2025-09-01 00:01:00,4,HOLLYWOOD,James Davis,0,Corgan,,JSI; Teknion; Bernhardt,Hollywood
rfp00389,Northbridge Financial Center,NO_BID,Corporate Office,Amelia Reed,2025-04-27 20:19:00,2025-04-04 03:19:00,2025-04-03 14:19:00,2025-06-12 07:34:45,Strategic Accounts,32,1,2554118.5,30,Creative,35,2025-06-14 05:19:00,20,111707,2025-04-09 17:19:00,2025-04-27 20:19:00,5,NEW YORK,Daniel Moore,1,Vocon,Keilhauer,Kimball; Davis Furniture; KI; Haworth,New York
rfp00390,Aurora Convention Center,IN_REVIEW,Retail / Hospitality,James Davis,2025-06-24 04:21:00,2025-05-16 12:21:00,2025-05-15 16:21:00,2025-05-22 05:48:05,RFP Team,102,0,3385096.06,14,RFP Team,21,2025-08-17 13:21:00,7,3758932.88,2025-06-01 02:21:00,2025-06-24 04:21:00,6,HOLLYWOOD,Logan Foster,1,HKS,,Humanscale; National,Hollywood
rfp00391,Aurora Convention Center,NO_BID,Retail / Hospitality,David Thompson,2024-11-04 06:49:00,2024-10-12 18:49:00,2024-10-11 10:49:00,2024-12-03 10:29:35,RFP Team,13,0,356593.64,30,Creative,35,2024-12-30 17:49:00,20,267182,2024-10-29 04:49:00,2024-11-04 06:49:00,1,TAMPA,Emily Moore,1,DLR Group,,JSI; Teknion; National,Tampa
rfp00392,Valley Pediatric Institute,LOST,Healthcare,Mia Cooper,2025-01-24 14:48:00,2024-12-21 21:48:00,2024-12-20 12:48:00,2025-02-19 18:10:15,Healthcare Bids,9,0,252806.7,20,Sales,30,2025-03-05 04:48:00,10,589328,2024-12-30 13:48:00,2025-01-24 14:48:00,1,ATLANTA,William Carter,0,HOK,,Kimball; HON,Atlanta
